shn,Tshiat_Gu,n,Han_Ji,Ji_Gi_Kai_Sik,note1,note2,Tshiat_Gu2,unknown
3780,徒合,16,𦾽,東魯人呼蘆菔曰菈𦿚,,,徒合,
3780,徒合,17,𧌏,䗘𧌏蟲,,,徒合,
3780,徒合,18,眔,目相見,,,徒合,
3781,他合,1,錔,器物錔頭他合切二十二,,,他合,
3781,他合,2,嚃,歠也,,,他合,
3781,他合,3,䓠,菜生水中,,,他合,
3781,他合,4,㛥,安皃≆說文曰俛伏也一曰意伏也,,,他合,
3781,他合,5,踏,著地,,,他合,
3781,他合,6,𢃕,帳上覆,,,他合,
3781,他合,7,鞜,革履,,,他合,
3781,他合,8,𦑇,𦑇𦑇飛皃,,,他合,
3781,他合,9,漯,水名在平原,,,他合,
3781,他合,10,濕,上同,,,他合,
3781,他合,11,㹺,犬食,,,他合,
3781,他合,12,𦧟,上同,,,他合,
3781,他合,13,䶀,鼓聲也,,,他合,
3781,他合,14,佮,合也,,,他合,
3781,他合,15,䵬,晉書有兖州八伯太山羊曼爲䵬伯,,,他合,
3781,他合,16,𪘁,食也,,,他合,
3781,他合,17,𨌭,車釭𨌭也,,,他合,
3781,他合,18,㭼,柱㭼頭,,,他合,
3781,他合,19,䍝,相罯䍝出字林,,,他合,
3781,他合,20,濌,積厚,,,他合,
3781,他合,21,𪂌,鳥名,,,他合,
3781,他合,22,䈋,竹名,,,他合,
3782,徂合,1,雜,帀也集也猝也穿也≆說文曰五綵相合也徂合切七,,,徂合,
3782,徂合,2,韴,斷聲,,,徂合,
3782,徂合,3,磼,磼嶫山髙,,,徂合,
3782,徂合,4,雥,羣鳥,,,徂合,
3782,徂合,5,䕹,戸簾,,,徂合,
3782,徂合,6,𨅔,止也又才含切,,,徂合,
3782,徂合,7,䣟,亭名在貝丘,,,徂合,
3783,子荅,1,帀,遍也周也子荅切十,刪,,子荅,
3783,子荅,2,迊,上同,刪,,子荅,
3783,子荅,3,𠯗,入口,刪,,子荅,
3783,子荅,4,噆,蚊蟲噆人,刪,,子荅,
3783,子荅,5,𣤶,𣤶𣣴聲,刪,,子荅,
3783,子荅,6,魳,魚名,刪,,子荅,
3783,子荅,7,䍼,羊腌,刪,,子荅,
3783,子荅,8,嘁,歍嘁,刪,,子荅,
3783,子荅,9,沞,湆沞纔濕,刪,,子荅,
3783,子荅,10,䞙,𧼎䞙急走,刪,,子荅,
3784,盧合,1,拉,折也敗也摧也盧合切十一,字數,,盧合,
3784,盧合,2,搚,上同,字數,,盧合,
3784,盧合,3,㩉,亦同,字數,,盧合,
3784,盧合,4,摺,敗也,字數,,盧合,
3784,盧合,5,𦒆,𦒆𦑇飛皃,字數,,盧合,
3784,盧合,6,磖,磖磼,字數,,盧合,
3784,盧合,7,𪇹,𪇹䳴初飛皃,字數,,盧合,
3784,盧合,8,菈,菈𦿚[秦/魯]人呼蘿蔔,字數,,盧合,
3784,盧合,9,𣤊,𣤊歁不滿,字數,,盧合,
3784,盧合,10,㕇,石聲,字數,,盧合,
3784,盧合,11,𤛊,𤛊◫牜立,字數,,盧合,
3785,奴荅,1,納,内也又姓出何氏姓苑奴荅切八,,,奴荅,
3785,奴荅,2,䪏,腝皃,,,奴荅,
3785,奴荅,3,蒳,字統云香草異物志云葉如栟櫚而小子似㯽榔可食,,,奴荅,
3785,奴荅,4,軜,驂馬内轡繫軾前者,,,奴荅,
3785,奴荅,5,衲,補衲紩也,,,奴荅,
3785,奴荅,6,魶,魚名似鼈無甲有尾口在腹下,,,奴荅,
3785,奴荅,7,妠,姶妠聚物,,,奴荅,
3785,奴荅,8,㨥,打㨥,,,奴荅,
3786,口荅,1,溘,至也奄也依也口荅切七,,,口荅,
3786,口荅,2,𣩄,𣩄死見楚詞本作溘,,,口荅,
3786,口荅,3,㧁,閉戸聲,,,口荅,
3786,口荅,4,𠩧,[𠩧/厒]山左右有岸,,,口荅,
3786,口荅,5,䆟,䆟合相當也,,,口荅,
3786,口荅,6,匌,匌帀也,,,口荅,
3786,口荅,7,歁,歁歞癡皃,,,口荅,
3787,烏合,1,姶,美好皃烏合切十三,,,烏合,
3787,烏合,2,𤸱,短氣,,,烏合,
3787,烏合,3,罨,網又一劫切,,,烏合,
3787,烏合,4,罯,覆蓋也又烏敢切,,,烏合,
3787,烏合,5,媕,女有心媕媕也,,,烏合,
3787,烏合,6,㔩,㔩彩婦人髻飾花也,,,烏合,
3787,烏合,7,庵,庵低又屋,,,烏合,
3787,烏合,8,𨂁,跛𨂁,,,烏合,
3787,烏合,9,𩋊,車具又小兒履名𩋊[𥀵/皻],,,烏合,
3787,烏合,10,𩇠,調色𦘕繒出郭調字指,,,烏合,
3787,烏合,11,搕,以手盍也又搕𢶍糞也,,,烏合,
3787,烏合,12,鞥,皮[裏/裹]角也,,,烏合,
3787,烏合,13,佮,姓也,,,烏合,
3788,呼合,1,欱,大歠也呼合切四,,,呼合,
3788,呼合,2,㽺,病劣皃,,,呼合,
3788,呼合,3,𣣹,𣣹瘶,,,呼合,
3788,呼合,4,㾑,寒㾑,,,呼合,
3789,五合,1,㬎,日中見絲凡作㬎同五合切十,,,五合,
3789,五合,2,礏,磼礏,,,五合,
3789,五合,3,哈,魚多皃,,,五合,
3789,五合,4,儑,𠉤儑,,,五合,
3789,五合,5,𡀾,衆聲,,,五合,
3789,五合,6,砐,峇砐,,,五合,
3789,五合,7,礘,動礘礘亦作硆,,,五合,
3789,五合,8,㾑,寒㾑病,,,五合,
3789,五合,9,䑥,船皃,,,五合,
3789,五合,10,魥,魚名,,,五合,
3790,七合,1,䟃,走也赴會也七合切二,,,七合,
3790,七合,2,㜗,婪㜗,,,七合,
3791,十合,1,遪,裹遪[士/七]合切一,,,十合,
3792,烏荅,1,唈,爾雅云僾唈也烏荅切一,,,烏荅,
3793,胡臘,1,盍,何不也≆說文作盇覆也爾雅合也胡臘切十,,,胡臘,
3793,胡臘,2,闔,閶闔≆說文云門扇也一曰閉也,,,胡臘,
3793,胡臘,3,𨶩,俗,,,胡臘,
3793,胡臘,4,嗑,噬嗑卦名,,,胡臘,
3793,胡臘,5,蓋,苫蓋,,,胡臘,
3793,胡臘,6,𧪞,靜也,,,胡臘,
3793,胡臘,7,篕,籧篨也,,,胡臘,
3793,胡臘,8,㧁,纂文云姓也,,,胡臘,
3793,胡臘,9,𨜴,≆說文云地名也,,,胡臘,
3793,胡臘,10,熆,吹火也,,,胡臘,
3794,盧盍,1,臘,臘蜡盧盍切十四,,,盧盍,
3794,盧盍,2,臈,俗,,,盧盍,
3794,盧盍,3,𪙷,齧聲,,,盧盍,
3794,盧盍,4,䶘,上同,,,盧盍,
3794,盧盍,5,鑞,錫鑞,,,盧盍,
3794,盧盍,6,蠟,蜜蠟,,,盧盍,
3794,盧盍,7,䗶,俗,,,盧盍,
3794,盧盍,8,擸,折也又擸𢶍破壞也,,,盧盍,
3794,盧盍,9,𥀰,𥀰㿴皮瘦寛皃,,,盧盍,
3794,盧盍,10,𪇹,𪇹䳴鳥飛,,,盧盍,
3794,盧盍,11,搚,摺搚相和,,,盧盍,
3794,盧盍,12,𦒦,𦒦𦑲飛初起皃,,,盧盍,
3794,盧盍,13,𦅶,繒𦅶,,,盧盍,
3794,盧盍,14,邋,邋遢行皃,,,盧盍,
3795,都榼,1,㿴,𥀰㿴都[搕/榼]切十一,,,都榼,
3795,都榼,2,耷,大耳,,,都榼,
3795,都榼,3,𢴄,[𢴄/搨]手打也,,,都榼,
3795,都榼,4,㩉,上同,,,都榼,
3795,都榼,5,矺,擲地聲又竹亞切亦作䂝,,,都榼,
3795,都榼,6,𠞈,相著聲一曰𠞈鉤也,,,都榼,
3795,都榼,7,笚,竹相擊,,,都榼,
3795,都榼,8,䓠,菜生水中又荷覆水,,,都榼,
3795,都榼,9,褡,橫褡小被,,,都榼,
3795,都榼,10,𩝣,𩝣𩚛,,,都榼,
3795,都榼,11,䪚,熱䪚䪚,,,都榼,
3796,吐盍,1,榻,牀也吐盍切十九,,,吐盍,
3796,吐盍,2,㯓,上同,,,吐盍,
3796,吐盍,3,𦪙,兩槽大船,,,吐盍,
3796,吐盍,4,毾,毾㲪,,,吐盍,
3796,吐盍,5,鰈,比目魚別名,,,吐盍,
3796,吐盍,6,魼,上同,,,吐盍,
3796,吐盍,7,鰨,魚名似鮎四足,,,吐盍,
3796,吐盍,8,𦶑,𦶑布,,,吐盍,
3796,吐盍,9,傝,傝隷亦傝䢇儜劣又傝𠎷不謹皃,,,吐盍,
3796,吐盍,10,狧,犬食,,,吐盍,
3796,吐盍,11,𦧭,上同,,,吐盍,
3796,吐盍,12,𧪦,𧪦𧪞多言𧪞古盍切,,,吐盍,
3796,吐盍,13,𦐇,飛皃,,,吐盍,
3796,吐盍,14,鞳,鏜鞳鐘聲又他荅切,,,吐盍,
3796,吐盍,15,塔,浮圖,,,吐盍,
3796,吐盍,16,搭,摸搭,,,吐盍,
3796,吐盍,17,嗒,嗒然忘懷也,,,吐盍,
3796,吐盍,18,遢,邋遢不謹事,,,吐盍,
3796,吐盍,19,𩥑,𩧆𩥑馬行不進,,,吐盍,
3797,呼盍,1,𣣹,大啜呼盍切三,,,呼盍,
3797,呼盍,2,𩵢,魶𩵢魚名出山海經,,,呼盍,
3797,呼盍,3,㽺,肥㽺,,,呼盍,
3798,奴盍,1,魶,魚名奴盍切三,,,奴盍,
3798,奴盍,2,笝,纜舟竹索也,,,奴盍,
3798,奴盍,3,𩚛,𩝣𩚛,,,奴盍,
3799,徒盍,1,蹋,踐也徒盍切十,,,徒盍,
3799,徒盍,2,躢,上同見公羊傳,,,徒盍,
3799,徒盍,3,闒,門樓上屋≆說文曰樓上戸也,,,徒盍,
3799,徒盍,4,𤒻,爛也墮也,,,徒盍,
3799,徒盍,5,𧮑,[𧪦/𧮑]𧪞[忘/妄]語也,,,徒盍,
3799,徒盍,6,譫,多言又作𧪟,,,徒盍,
3799,徒盍,7,䍇,瓶,,,徒盍,
3799,徒盍,8,䳴,𪇹䳴鳥飛,,,徒盍,
3799,徒盍,9,䈳,䆫扇,,,徒盍,
3799,徒盍,10,𦑲,𦒦𦑲,,,徒盍,
3800,私盍,1,𠎷,傝𠎷不謹皃私盍切七,,,私盍,
3800,私盍,2,𠿓,𠿓𠿓食皃,,,私盍,
3800,私盍,3,𢶍,搕𢶍糞又才盍切,,,私盍,
3800,私盍,4,𠦃,三十,,,私盍,
3800,私盍,5,𨆂,𨆂𨆂行皃,,,私盍,
3800,私盍,6,靸,靸鞋,,,私盍,
3800,私盍,7,㪪,㪪◫立攴起也出新字林,,,私盍,
3801,五盍,1,儑,傝儑不著事也五盍切二,,,五盍,
3801,五盍,2,𥋙,𥋙睡,,,五盍,
3802,才盍,1,䪞,惡也又姓出纂文今北海有之才盍切二,,,才盍,
3802,才盍,2,𢶍,擸𢶍和雜,,,才盍,
3803,古盍,1,䫦,䫦車頷骨古盍切八,,,古盍,
3803,古盍,2,𧪞,多言又音盍,,,古盍,
3803,古盍,3,嗑,上同,,,古盍,
3803,古盍,4,蓋,姓也漢有蓋寬饒字書作𨜴,,,古盍,
3803,古盍,5,閘,閉門,,,古盍,
3803,古盍,6,鉀,鉀鑪,,,古盍,
3803,古盍,7,䗘,䗘𧌏,,,古盍,
3803,古盍,8,𨜴,地名,,,古盍,
3804,苦盍,1,榼,酒器也苦盍切六,,,苦盍,
3804,苦盍,2,磕,石聲,,,苦盍,
3804,苦盍,3,𧛾,𧛾襠,,,苦盍,
3804,苦盍,4,㕎,㕎崩損也,,,苦盍,
3804,苦盍,5,䶀,鼓聲䶀䶀,,,苦盍,
3804,苦盍,6,𨍰,車聲,,,苦盍,
3805,安盍,1,鰪,鰪鱂魚名安盍切四,,,安盍,
3805,安盍,2,盦,≆說文云覆蓋也,,,安盍,
3805,安盍,3,廅,山旁穴,,,安盍,
3805,安盍,4,𤸱,短氣也又烏合切,,,安盍,
3806,倉雜,1,囃,助舞聲也倉雜切三,,,倉雜,
3806,倉雜,2,𥗭,石多皃,,,倉雜,
3806,倉雜,3,䵽,鼓聲,,,倉雜,
3807,居盍,1,砝,石聲居盍切二,,,居盍,
3807,居盍,2,𪁍,鳥名,,,居盍,
3808,章盍,1,譫,多言也章盍切一,,,章盍,
3809,與涉,1,葉,枝葉又姓吳志孫堅傳有都尉葉雄與涉切又式涉切十,,,與涉,
3809,與涉,2,楪,楪榆縣名在雲中,,,與涉,
3809,與涉,3,揲,度揲,,,與涉,
3809,與涉,4,鍱,銅鍱,,,與涉,
3809,與涉,5,偞,偞偞輕薄美好皃,,,與涉,
3809,與涉,6,枼,薄也,,,與涉,
3809,與涉,7,㯿,柶端又力葉切,,,與涉,
3809,與涉,8,煠,煠爚,,,與涉,
3809,與涉,9,䈎,篇簿書䈎≆說文籥也,,,與涉,
3809,與涉,10,殜,病也,,,與涉,
3810,即葉,1,接,交也持也合也會也又姓三輔決録有接昕子即葉切十一,,,即葉,
3810,即葉,2,椄,續木,,,即葉,
3810,即葉,3,睫,目睫釋名曰[捷/睫]插也插於眶也≆說文作䀹目旁毛也,,,即葉,
3810,即葉,4,䀹,上同,,,即葉,
3810,即葉,5,楫,舟楫,,,即葉,
3810,即葉,6,檝,上同,,,即葉,
3810,即葉,7,婕,婕妤亦作倢伃,,,即葉,
3810,即葉,8,菨,莕菨[水/余]草可食,,,即葉,
3810,即葉,9,𣶏,𣶏㳧纔有水皃,,,即葉,
3810,即葉,10,鯜,魚名,,,即葉,
3810,即葉,11,䈉,竹䈉又所甲切,,,即葉,
3811,書涉,1,攝,兼也録也書涉切八,,,書涉,
3811,書涉,2,灄,水名在西陽,,,書涉,
3811,書涉,3,葉,縣名在汝州又余涉切,,,書涉,
3811,書涉,4,歙,黟歙又許乃切,,,書涉,
3811,書涉,5,欇,爾雅欇虎櫐郭璞云今虎豆纏蔓林樹而生莢有毛刺又音涉,,,書涉,
3811,書涉,6,𥍉,目動之皃,,,書涉,
3811,書涉,7,弽,射決張弓又童子佩之,,,書涉,
3811,書涉,8,韘,上同,,,書涉,
3812,時攝,1,涉,歷也徒行渡水也亦漳水別名涉縣是也又姓左傳晉大夫涉佗時攝切四,,,時攝,
3812,時攝,2,𣻣,上同出≆說文,,,時攝,
3812,時攝,3,欇,虎櫐也又書涉切,,,時攝,
3812,時攝,4,䤮,鐵䤮,,,時攝,
3813,良涉,1,獵,取獸白虎通曰四時之田揔名爲獵爲田除害也尸子曰虙羲氏之丗天下多獸故敎人以獵也良涉切二十二,,,良涉,
3813,良涉,2,鬣,須鬣≆說文曰髮鬣鬣也,,,良涉,
3813,良涉,3,㲱,長毛≆說文同上又作䝓,,,良涉,
3813,良涉,4,躐,踐也,,,良涉,
3813,良涉,5,䁽,目暗,,,良涉,
3813,良涉,6,𣋲,日暗,,,良涉,
3813,良涉,7,擸,≆說文曰理持也,,,良涉,
3813,良涉,8,儠,說文云長[狀/壯]儠儠也,,,良涉,
3813,良涉,9,犣,牛牡又旄牛名,,,良涉,
3813,良涉,10,䪉,䪉馬[靻/靼]也,,,良涉,
3813,良涉,11,㼲,蹈瓦聲,,,良涉,
3813,良涉,12,䉭,編竹爲之,,,良涉,
3813,良涉,13,鱲,魚名,,,良涉,
3813,良涉,14,𡂏,齧聲,,,良涉,
3813,良涉,15,𥪂,羸𥪂,,,良涉,
3813,良涉,16,𠠗,削也擇也,,,良涉,
3813,良涉,17,邋,邁也,,,良涉,
3813,良涉,18,㯿,柶端木也,,,良涉,
3813,良涉,19,䜲,谷名,,,良涉,
3813,良涉,20,䃳,䃳崨山之連接,,,良涉,
3813,良涉,21,巤,本也又䑕毛,,,良涉,
3813,良涉,22,獦,戎姓俗作田獦字非,,,良涉,
3814,疾葉,1,捷,獲也佽也疾也剋也勝也成也≆說文曰獵也軍獲得也春秋傳曰齊人來獻戎捷又姓漢書藝文志捷子齊人著書疾葉切八,,,疾葉,
3814,疾葉,2,疌,≆說文疾也,,,疾葉,
3814,疾葉,3,寁,速也亟也,,,疾葉,
3814,疾葉,4,倢,斜出也又利也便也,,,疾葉,
3814,疾葉,5,崨,崨䃳山連延也,,,疾葉,
3814,疾葉,6,踕,足疾,,,疾葉,
3814,疾葉,7,䌖,合也逺方物也,,,疾葉,
3814,疾葉,8,誱,多言也又口誱,,,疾葉,
3815,直葉,1,䐑,細切肉也直葉切三,,,直葉,
3815,直葉,2,㙷,下入又直立切,,,直葉,
3815,直葉,3,殜,殗殜病,,,直葉,
3816,於輒,1,𢽱,𢽱𣀳於輒切四,,,於輒,
3816,於輒,2,裛,又於及於怯二切,,,於輒,
3816,於輒,3,腌,鹽腌魚,,,於輒,
3816,於輒,4,𦀖,𦀖䌜補衣,,,於輒,
3817,尼輒,1,聶,姓也楚大夫食采於聶因以爲氏尼輒切十六,缺⿱入疌,,尼輒,
3817,尼輒,2,躡,蹈也履也登也急也,缺⿱入疌,,尼輒,
3817,尼輒,3,鑷,鑷子,缺⿱入疌,,尼輒,
3817,尼輒,4,⊟入疌,織⊟入?疌,,,,
3817,尼輒,5,㚔,≆說文曰所以驚人也一曰大聲今作幸同睪圉報執之類從此,缺⿱入疌,,尼輒,
3817,尼輒,6,睪,伺視也說文云令吏將木捕罪人本羊益切,缺⿱入疌,,尼輒,
3817,尼輒,7,帇,≆說文曰手之捷巧也,缺⿱入疌,,尼輒,
3817,尼輒,8,𩣘,馬步疾也,缺⿱入疌,,尼輒,
3817,尼輒,9,籋,箝也,缺⿱入疌,,尼輒,
3817,尼輒,10,䌜,𦀖䌜補衣,缺⿱入疌,,尼輒,
3817,尼輒,11,𣌍,小煗也,缺⿱入疌,,尼輒,
3817,尼輒,12,㸎,上同,缺⿱入疌,,尼輒,
3817,尼輒,13,踂,足不相過,缺⿱入疌,,尼輒,
3817,尼輒,14,𥬬,竹𥬬,缺⿱入疌,,尼輒,
3817,尼輒,15,䳖,鳥飛,缺⿱入疌,,尼輒,
3817,尼輒,16,𣀳,𢽱𣀳,缺⿱入疌,,尼輒,
3818,叱涉,1,謵,小語叱涉切九,,,叱涉,
3818,叱涉,2,𣠞,樹葉動皃,,,叱涉,
3818,叱涉,3,㚲,輕薄,,,叱涉,
3818,叱涉,4,詀,詀讘細語,,,叱涉,
3818,叱涉,5,䧪,女子態又前卻䧪媚也,,,叱涉,
3818,叱涉,6,喢,多口,,,叱涉,
3818,叱涉,7,㤴,偛㤴小人皃,,,叱涉,
3818,叱涉,8,㳧,𣶏㳧纔有水皃,,,叱涉,
3818,叱涉,9,𦛖,𦣀𦛖,,,叱涉,
3819,而涉,1,讘,詀讘又[孤/狐]讘縣名在淸河而涉切五,,,而涉,
3819,而涉,2,顳,顳顬𩯭骨,,,而涉,
3819,而涉,3,喦,多言,,,而涉,
3819,而涉,4,囁,口動,,,而涉,
3819,而涉,5,𦣀,動𦣀,,,而涉,
3820,之涉,1,讋,多言也之涉切十二,,,之涉,
3820,之涉,2,囁,口動又而涉切,,,之涉,
3820,之涉,3,懾,怖也心伏也失常也失氣也亦作慴,,,之涉,
3820,之涉,4,慴,伏也懼也怯也,,,之涉,
3820,之涉,5,慹,司馬彪莊子注云慹不動皃又音捻,,,之涉,
3820,之涉,6,霅,≆說文云霅霅震電皃又蘇合胡甲[文/丈]甲三切,,,之涉,
3820,之涉,7,摺,摺疊也,,,之涉,
3820,之涉,8,𣠞,風動皃,,,之涉,
3820,之涉,9,䜆,言疾,,,之涉,
3820,之涉,10,謺,拾人語也,,,之涉,
3820,之涉,11,襵,襞也,,,之涉,
3820,之涉,12,䝕,梁之良豕,,,之涉,
3821,七接,1,妾,不娉七接切十,,,七接,
3821,七接,2,緁,連緁≆說文曰緶衣也,,,七接,
3821,七接,3,䌌,≆說文同上,,,七接,
3821,七接,4,𠟪,續也,,,七接,
3821,七接,5,鏶,炙鐵,,,七接,
3821,七接,6,淁,水名,,,七接,
3821,七接,7,鯜,魚名,,,七接,
3821,七接,8,𣠺,飯臿,,,七接,
3821,七接,9,穕,土穕農具也,,,七接,
3821,七接,10,踥,踥踥往來皃,,,七接,
3822,丑輒,1,锸,綴衣針丑輒切六,,,丑輒,
3822,丑輒,2,煠,爚煠,,,丑輒,
3822,丑輒,3,㤴,㤴休也出字書,,,丑輒,
3822,丑輒,4,𩂻,𩂻霎小雨,,,丑輒,
3822,丑輒,5,䈎,籥䈎,,,丑輒,
3822,丑輒,6,𥯥,竹葉,,,丑輒,
3823,其輒,1,衱,禮記注云衱交領其輒切五,,,其輒,
3823,其輒,2,极,驢上負版,,,其輒,
3823,其輒,3,笈,負書箱也,,,其輒,
3823,其輒,4,㭘,劒柙,,,其輒,
3823,其輒,5,𩾳,[𩾳/◫鳥𣥄]𩾳鵖戴勝別名亦作𪀐,,,其輒,
3824,陟葉,1,輒,專輒≆說文曰車相倚也陟葉切八,,,陟葉,
3824,陟葉,2,耴,耴耳國名≆說文曰耳垂也,,,陟葉,
3824,陟葉,3,襵,衣襵又之涉切,,,陟葉,
3824,陟葉,4,𦯍,爾雅釋草云𦯍小葉,,,陟葉,
3824,陟葉,5,𢬴,拈也,,,陟葉,
3824,陟葉,6,鮿,婢鮿魚即靑衣魚,,,陟葉,
3824,陟葉,7,㡇,≆說文曰衣領耑也,,,陟葉,
3824,陟葉,8,㭯,木小葉,,,陟葉,
3825,筠輒,1,曄,光也筠輒切又爲立切七,,,筠輒,
3825,筠輒,2,曅,上同,,,筠輒,
3825,筠輒,3,饁,餉田,,,筠輒,
3825,筠輒,4,燁,煒燁火盛,,,筠輒,
3825,筠輒,5,爗,≆說文盛也,,,筠輒,
3825,筠輒,6,皣,草木白華,,,筠輒,
3825,筠輒,7,瞱,目動皃,,,筠輒,
3826,去涉,1,𤷾,少氣也去涉切一,,,去涉,
3827,山輒,1,萐,萐莆瑞草山輒切萐箑歃霎並又所洽切六,,,山輒,
3827,山輒,2,箑,扇也,,,山輒,
3827,山輒,3,歃,歃血,,,山輒,
3827,山輒,4,霎,小雨,,,山輒,
3827,山輒,5,喢,多言又齒涉切,,,山輒,
3827,山輒,6,㰼,愒欲,,,山輒,
3828,居輒,1,𦀖,縫也居輒切二,,,居輒,
3828,居輒,2,鵖,鳥名,,,居輒,
3829,於葉,1,魘,惡夢於葉切又於琰切七,,,於葉,
3829,於葉,2,擪,持也指按也,,,於葉,
3829,於葉,3,靨,面上靨子,,,於葉,
3829,於葉,4,嬮,女字,,,於葉,
3829,於葉,5,𣄉,[𣄉/𣃳]掩光名,,,於葉,
3829,於葉,6,厭,厭伏亦惡夢又於琰切[六▼六字當刪▲],,,於葉,
3829,於葉,7,𣚕,葉動皃,,,於葉,
3830,他協,1,怗,安也服也靜也他協切十一,,,他協,
3830,他協,2,帖,券帖又牀前帷也,,,他協,
3830,他協,3,𪔧,鼓無聲或作𪔪,,,他協,
3830,他協,4,鉆,鉆著物,,,他協,
3830,他協,5,䩞,鞍䩞,,,他協,
3830,他協,6,貼,以物[之▼之字當刪▲]質錢,,,他協,
3830,他協,7,跕,跕㞞又丁協切,,,他協,
3830,他協,8,蝶,蝶𧌏,,,他協,
3830,他協,9,䑜,小舐曰䑜,,,他協,
3830,他協,10,呫,甞也,,,他協,
3830,他協,11,㡇,衣領,,,他協,
3831,胡頰,1,協,和也合也胡頰切十,,,胡頰,
3831,胡頰,2,叶,古文,,,胡頰,
3831,胡頰,3,勰,思也,,,胡頰,
3831,胡頰,4,綊,≆說文曰䋊綊也,,,胡頰,
3831,胡頰,5,挾,懷也持也藏也護也,,,胡頰,
3831,胡頰,6,俠,任俠又姓戰國策有韓相俠累,,,胡頰,
3831,胡頰,7,𠗉,𠗉𠗨冰凍,,,胡頰,
3831,胡頰,8,劦,同力,,,胡頰,
3831,胡頰,9,𤙒,𤙒犍,,,胡頰,
3831,胡頰,10,𢂐,束帶,,,胡頰,
3832,古協,1,頰,頰面也古協切九,,,古協,
3832,古協,2,𩠣,籀文,,,古協,
3832,古協,3,鋏,長鋏劒名,,,古協,
3832,古協,4,筴,箸筴又古洽切,,,古協,
3832,古協,5,梜,上同見禮,,,古協,
3832,古協,6,莢,蓂莢榆莢又姓出平陽丗本有晉大夫莢成僖子也,,,古協,
3832,古協,7,蛺,蛺蝶,,,古協,
3832,古協,8,唊,唊唊多言也亦作䛟,,,古協,
3832,古協,9,𥞵,𥞵穧穧音劑,,,古協,
3833,苦協,1,愜,心伏也又快也苦協切八,,,苦協,
3833,苦協,2,㥦,上同,,,苦協,
3833,苦協,3,悏,快也,,,苦協,
3833,苦協,4,㾜,≆說文曰病息也,,,苦協,
3833,苦協,5,匧,藏也,,,苦協,
3833,苦協,6,篋,箱篋,,,苦協,
3833,苦協,7,㤲,≆說文曰思皃,,,苦協,
3833,苦協,8,㛍,得志㛍㛍又呼協切,,,苦協,
3834,徒協,1,牒,書版曰牒又虜姓後魏書牒云氏後改爲[牒/云]氏徒協切三十,*或做[帖/足]非是,,徒協,
3834,徒協,2,喋,便語,*或做[帖/足]非是,,徒協,
3834,徒協,3,蹀,躞蹀,*或做[帖/足]非是,,徒協,
3834,徒協,4,諜,反閒又譜諜也,*或做[帖/足]非是,,徒協,
3834,徒協,5,堞,城上垣,*或做[帖/足]非是,,徒協,
3834,徒協,6,𨈈,小走聲,*或做[帖/足]非是,,徒協,
3834,徒協,7,㲲,細毛布,*或做[帖/足]非是,,徒協,
3834,徒協,8,𣯉,上同,*或做[帖/足]非是,,徒協,
3834,徒協,9,褺,重衣,*或做[帖/足]非是,,徒協,
3834,徒協,10,曡,重也墮也明也累也積也≆說文云楊雄≆說以爲古理官決罪三日得其宜乃行之从晶从冝亡新以爲曡从三日太盛改爲三田亦州名禹貢梁州之域自秦至魏諸羌據焉周武帝始逐諸羌乃置疊州蓋以山重疊而名之,*或做[帖/足]非是,,徒協,
3834,徒協,11,疊,上同,*或做[帖/足]非是,,徒協,
3834,徒協,12,䥡,廣雅鋌也,*或做[帖/足]非是,,徒協,
3834,徒協,13,慴,懾也≆說文懼也,*或做[帖/足]非是,,徒協,
3834,徒協,14,䠟,≆說文曰䠟足也,*或做[帖/足]非是,,徒協,
3834,徒協,15,㥈,安也又齒廉切,*或做[帖/足]非是,,徒協,
3834,徒協,16,𥷕,𥷕簸,*或做[帖/足]非是,,徒協,
3834,徒協,17,牃,牀版,*或做[帖/足]非是,,徒協,
3834,徒協,18,褋,襌衣,*或做[帖/足]非是,,徒協,
3834,徒協,19,墊,地名在巴中,*或做[帖/足]非是,,徒協,
3834,徒協,20,惵,思懼皃,*或做[帖/足]非是,,徒協,
3834,徒協,21,褶,袷也又似入切,*或做[帖/足]非是,,徒協,
3834,徒協,22,𨐁,車聲,*或做[帖/足]非是,,徒協,
3834,徒協,23,蝶,蛺蝶,*或做[帖/足]非是,,徒協,
3834,徒協,24,𠗨,𠗉𠗨又丈甲切,*或做[帖/足]非是,,徒協,
3834,徒協,25,䴑,鳥名狀似鵲赤黒色兩首四足可以禦火出山海經,*或做[帖/足]非是,,徒協,
3834,徒協,26,揲,摺揲,*或做[帖/足]非是,,徒協,
3834,徒協,27,㩹,掛㩹,*或做[帖/足]非是,,徒協,
3834,徒協,28,𪑧,𪑧黔首出音譜,*或做[帖/足]非是,,徒協,
3834,徒協,29,䁋,目䁋,*或做[帖/足]非是,,徒協,
3834,徒協,30,𤗨,𤗨治,*或做[帖/足]非是,,徒協,
3835,奴協,1,苶,病劣皃莊子曰苶然疲役奴協切又音涅十五,,,奴協,
3835,奴協,2,埝,陷聲,,,奴協,
3835,奴協,3,暬,晦冥又私列切,,,奴協,
3835,奴協,4,𩐭,聲絶,,,奴協,
3835,奴協,5,捻,指捻,,,奴協,
3835,奴協,6,錜,小釘,,,奴協,
3835,奴協,7,慹,不動皃又之涉切,,,奴協,
3835,奴協,8,敜,≆說文云塞也書曰敜乃穽,,,奴協,
