漢字號,小韻號,漢字,字義解釋
18603,2804,播,揚也放也弃也說文種也一曰布也又姓播武殷賢人補過切五
18604,2804,𢿥,古文
18605,2804,簸,簸揚又布火切
18606,2804,番,獸走
18607,2804,譒,敷也謠也
18608,2805,剉,破也麤臥切二
18609,2805,莝,斬草
18610,2805,銼,蜀呼鈷䥈
18611,2806,磨,磑也摸臥切又莫采切四
18612,2806,䃺,磑也摸臥切又莫采切四
18613,2806,塺,塵也
18614,2806,摩,按摩又莫禾切
18615,2807,愞,弱也或從需下文同乃臥切又乃亂切四
18616,2807,堧,沙土又而緣如兗二切
18617,2807,稬,秫名
18618,2807,𤲬,城下田又隍池內也
18619,2808,破,破壞又虜三字姓三氏北齊書有破六韓常後魏書有北境賊破六汗拔陵又西方破多羅氏後改爲潘氏普過切二
18620,2808,頗,又普禾切
18621,2809,座,牀座徂臥切二
18622,2809,坐,被罪又藏果切
18623,2810,臥,寢也釋名曰臥化也精氣變化不與覺時同也說文曰休也从人臣取其伏也吾貨切一
18624,2811,諎,諎磨千過切二
18625,2811,𢯽,拭𢯽
18626,2811,磋,磨磋治象牙七過切一
18627,2812,貨,財也蔡氏化清經曰貨者化也變化反易之物故字有化也呼臥切一
18628,2813,惰,惰懈也徒臥切四
18629,2813,媠,嬾婦人也
18630,2813,𧝍,無袂衣也
18631,2813,𧱫,猪別名也
18632,2814,縛,符臥切一
18633,2815,䇔,痿病也魯過切七
18634,2815,𢺑,擊物之名
18635,2815,䌴,不紃也又不均也
18636,2815,㱻,畜產疫病
18637,2815,𡰠,膝病
18638,2815,摞,理也
18639,2815,𠏢,𠏢弱也
18640,2816,𣑫,木本都唾切四
18641,2816,㛊,量也
18642,2816,剁,剁斫剉也
18643,2816,挆,落帆
18644,2817,䐝,䑁膏也先臥切一
18645,2818,侉,痛呼也安賀切一
18646,2819,涴,泥著物也亦作汚烏臥切又烏官切又於阮切一
18647,2820,禡,師旅所止地祭名莫駕切九
18648,2820,榪,牀頭橫木
18649,2820,鬕,婦人結帶
18650,2820,㾺,牛馬病又音慢說文曰目病一曰惡气著身也一曰蝕創
18651,2820,罵,惡言
18652,2820,䧞,增益又巧也
18653,2820,䣕,縣名在犍爲又音馬
18654,2820,𧪨,多言
18655,2820,傌,齊大夫名
18656,2821,駕,行也乘也說文曰馬在軶中也古訝切十二
18657,2821,稼,稼穡種曰稼斂曰穡
18658,2821,嫁,家也故婦人謂嫁曰歸
18659,2821,瘕,腹病
18660,2821,架,架屋亦作枷禮記曰不同椸枷
18661,2821,椵,舉閣
18662,2821,價,價數
18663,2821,假,借也至也易也休假也又古雅切
18664,2821,幏,蠻夷賨布
18665,2821,𢉤,𢉤屋閒也
18666,2821,𦙺,𦙺䐒不密
18667,2821,賈,賈人知善惡
18668,2822,亞,次也就也醜也衣嫁切十
18669,2822,俹,倚俹
18670,2822,𣇩,姓也
18671,2822,㰳,欭㰳驢鳴欭乙利切
18672,2822,稏,𥝧稏稻名
18673,2822,𦜖,𥝧膪肥皃
18674,2822,啞,啞啞鳥聲
18675,2822,婭,爾雅曰兩壻相謂爲亞或作婭
18676,2822,䢝,次第行
18677,2822,襾,覆也覆覈覂賈從此又許下切
18678,2823,嚇,笑聲呼訝切又呼格切八
18679,2823,罅,孔罅
18680,2823,唬,虎聲
18681,2823,𧫒,誑𧫒
18682,2823,㙤,地名在晉
18683,2823,謑,怒言
18684,2823,煆,赫也熱也乾也
18685,2823,㗿,詬㗿責怒
18686,2824,迓,迎也吾駕切六
18687,2824,訝,嗟訝亦上同
18688,2824,犽,獸名
18689,2824,齖,齰齖不相得也
18690,2824,枒,木名一云車輞合處
18691,2824,砑,碾砑
18692,2825,詫,誑也丑亞切三
18693,2825,侘,侘傺失志見楚詞
18694,2825,𧬮,相誤
18695,2826,吒,吒歎說文曰噴也叱怒也陟駕切十二
18696,2826,咤,上同禮記曰無咤食
18697,2826,奼,美女又丁故切
18698,2826,灹,火聲
18699,2826,哆,哆㕦大口
18700,2826,奓,張也開也又陟加切
18701,2826,䐒,䐒䏧相黏也
18702,2826,𢕮,𢕮步立也
18703,2826,膪,𦜖膪肥也
18704,2826,䒲,䒲葿黃芩別名
18705,2826,㓃,祭奠酒爵又丁故切
18706,2826,𨶃,祭奠酒爵又丁故切
18707,2827,詐,僞也側駕切六
18708,2827,溠,周禮職方氏云河南曰豫州其浸波溠春秋傳云楚子除道梁溠
18709,2827,咋,咋語聲
18710,2827,笮,笮酒器也
18711,2827,醡,壓酒具也出證俗文
18712,2827,榨,打油具也出證俗文
18713,2828,乍,鋤駕切五
18714,2828,䄍,年終祭名或作蜡廣雅曰夏曰清祀殷曰嘉平周曰大䄍秦曰臘也
18715,2828,蜡,年終祭名或作蜡廣雅曰夏曰清祀殷曰嘉平周曰大䄍秦曰臘也
18716,2828,齰,齰齖
18717,2828,𧧻,說文曰慙語也
18718,2829,謝,辝謝又姓出陳郡會稽二望辝夜切三
18719,2829,榭,臺榭爾雅曰有木者謂之榭
18720,2829,㴬,水名
18721,2830,髂,𦝫骨枯駕切六
18722,2830,𩩱,𦝫骨枯駕切六
18723,2830,疴,小兒驚
18724,2830,𧩶,𧩶詬巧言才也
18725,2830,㰤,大笑
18726,2830,𠳌,歎聲
18727,2831,暇,閑也書曰不敢自暇自逸俗作睱胡駕切四
18728,2831,夏,春夏又胡雅切
18729,2831,下,行下又胡雅切
18730,2831,芐,蒲苹草
18731,2832,褯,小兒褯慈夜切五
18732,2832,藉,以蘭茅藉地又慈亦切
18733,2832,躤,踐也
18734,2832,䤳,鏡䤳
18735,2832,䣠,亭名在貝丘
18736,2833,夜,舍也暮也君子有四時朝以聽政晝以訪問夕以修令夜以安身又姓羊謝切三
18737,2833,射,僕射
18738,2833,鵺,鳥名似雉
18739,2834,䞣,怒也一曰牽也充夜切又丑格切二
18740,2834,斥,山名爾雅曰東北之美者有斥山之文皮焉又音尺
18741,2835,蝑,鹽藏蟹司夜切又司余切四
18742,2835,卸,卸馬去鞍
18743,2835,瀉,吐瀉又音寫
18744,2835,䉣,笘䉣
18745,2836,柘,木名亦姓之夜切七
18746,2836,樜,木名亦姓之夜切七
18747,2836,鷓,鷓鴣鳥似雉南飛
18748,2836,䗪,𧑓蝜蟲名亦作蟅
18749,2836,嗻,多語之皃
18750,2836,炙,炙肉周書曰黃帝始燔肉爲炙又之石切
18751,2836,蔗,甘蔗
18752,2837,唶,歎聲子夜切二
18753,2837,借,假借又將昔切
18754,2838,舍,屋也又姓古作舍始夜切五
18755,2838,赦,赦宥
18756,2838,騇,牡馬
18757,2838,涻,文字音義云涻水出北嚻山也
18758,2838,厙,姓也出姓苑今台括有之又昌舍切
18759,2839,射,白矢參連剡注襄尺井儀射白勻參遠剡注讓尺井儀又姓三輔決錄云漢末有大鴻臚射咸本姓謝名服天子以爲將軍出征姓謝名服不祥改之爲射氏名咸神夜切又音石又音夜僕射也四
18760,2839,䠶,上同見說文
18761,2839,麝,獸名爾雅曰麝父麕足又翠山之陰多麝
18762,2839,貰,貫賒也貸也
18763,2840,霸,國語曰霸把也把持諸侯之權又姓益部耆舊傳有霸相必駕切七
18764,2840,𧟶,俗
18765,2840,弝,弓弝
18766,2840,欛,刀柄名
18767,2840,靶,轡革
18768,2840,灞,水名
18769,2840,垻,蜀人謂平川爲垻
18770,2841,帊,帊幞通俗文曰帛三幅曰帊帊衣幞也普駕切二
18771,2841,怕,怕懼
18772,2842,摦,寬也大也胡化切七
18773,2842,㕦,大口
18774,2842,崋,崋山西嶽亦州名春秋時秦晉之分境後魏置東雍州改爲崋州又姓出平原殷湯之後宋戴公考父食采於其崋後氏焉
18775,2842,華,崋山西嶽亦州名春秋時秦晉之分境後魏置東雍州改爲崋州又姓出平原殷湯之後宋戴公考父食采於其崋後氏焉
18776,2842,樺,木名
18777,2842,鱯,魚名似鮎白大
18778,2842,檴,亦木名又胡郭切
18779,2843,化,德化變化禮記曰田鼠化爲鴽紀年曰周宣王時馬化爲狐又姓呼霸切六
18780,2843,𠤎,變也從到人
18781,2843,諣,疾言
18782,2843,𩲏,鬼變
18783,2843,𩵏,魚名
18784,2843,杹,木名皮可爲索
18785,2844,跨,越也又兩股閒苦化切三
18786,2844,胯,兩股閒也
18787,2844,㐄,一步也又口瓦切
18788,2845,誜,枉也所化切二
18789,2845,傻,傻偢不仁
18790,2846,𤝡,獸名似狼白駕切六
18791,2846,杷,田器又白巴切
18792,2846,𩹏,海魚
18793,2846,𦫙,色不真也
18794,2846,跁,跁踦短人
18795,2846,𥝧,𥝧稏稻名
18796,2847,䏧,膩也乃亞切二
18797,2847,絮,絲結亂也
18798,2848,笡,斜逆也遷謝切二
18799,2848,䞣,䞣脚立也
18800,2849,嗄,老子曰終日號而不嗄注云聲不變也所嫁切又於介切三
18801,2849,𦔯,姓也
18802,2849,沙,周禮云鳥皫色而沙鳴注云沙嘶也又所加切
18803,2850,坬,土埵古罵切二
18804,2850,𧬮,相𧬮誤也
18805,2851,䖳,水母也一名蟦形如羊胃無目以蝦爲目除駕切二
18806,2851,䅊,開張屋皃
18807,2852,瓦,泥瓦屋五化切一
18808,2853,攨,吳人云牽亦爲攨也烏㕦切三
18809,2853,窊,𢈈下處也
18810,2853,䠚,䠚蹃踏地用力
18811,2854,漾,水名在隴西餘亮切十二
18812,2854,恙,憂也病也又噬蟲善食人心也
18813,2854,羕,長大也
18814,2854,颺,風飛
18815,2854,煬,炙也向也暴也
18816,2854,㨾,式㨾
18817,2854,養,供養
18818,2854,眻,美目兒
18819,2854,諹,謹也讙也
18820,2854,䭐,餌也
18821,2854,㺊,㺊獸如師子食虎豹及人
18822,2854,瀁,水溢蕩皃
18823,2855,亮,朗也導也亦姓出姓苑力讓切十五
18824,2855,諒,信也相也佐也又姓後漢有諒輔
18825,2855,掠,笞也奪也取也治也
18826,2855,悢,悢悢悲也
18827,2855,緉,履屐雙也
18828,2855,㹁,牛色雜也
18829,2855,兩,車數
18830,2855,踉,踉蹡行不迅也
18831,2855,量,合斗斛
18832,2855,𣄴,字統云事有不善曰𣄴薄
18833,2855,𩗬,北風又音涼
18834,2855,䁁,目病
18835,2855,䀶,目病
18836,2855,哴,唴哴啼也
18837,2855,涼,薄也又呂張切
18838,2856,狀,形狀鋤亮切一
18839,2857,讓,退讓責讓又交讓木名兩樹相對一枯則一生岷山有之人㨾切四
18840,2857,欀,道木
18841,2857,攘,文字指歸云揖攘又音穰
18842,2857,懹,憚也
18843,2858,餉,餉饋式亮切十
18844,2858,傷,未成人死或作殤又音商
18845,2858,向,人姓出河內本自有殷宋文公支子向文旰旰孫戍以王父字爲氏又許亮切
18846,2858,蟓,桑繭即桑蠶也
18847,2858,曏,少時也不久也
18848,2858,慯,憂也
18849,2858,𤵼,憂也
18850,2858,饟,爾雅曰饁饟饋也又自家之野曰饟
18851,2858,蠰,食桑蟲似天牛
18852,2858,珦,玉名
18853,2859,帳,帷帳釋名曰小帳曰斗帳形如覆斗也漢書曰東方朔云陛下誠能用臣朔之計推甲乙之帳知亮切五
18854,2859,脹,脹滿
18855,2859,痮,脹滿
18856,2859,漲,大水又陟良切
18857,2859,張,張施又陟良切
18858,2860,悵,失志丑亮切十
18859,2860,暢,通暢又達也亦姓陳留風俗傳曰暢氏出齊
18860,2860,鬯,匕鬯又香草
18861,2860,韔,弓衣
18862,2860,䩨,弓衣
18863,2860,𧀄,草盛
18864,2860,昶,達也日長也通也遠也又丑兩切
18865,2860,畼,不生也
18866,2860,𥠴,穧也
18867,2860,𥇔,失志
18868,2861,向,對也窻也說文曰北出牖也从宀口詩云塞向墐戶許亮切八
18869,2861,珦,玉名又音餉
18870,2861,曏,又音餉
18871,2861,䦳,門頭也說文曰門響也
18872,2861,蠁,蛹中蟲也又許兩切
18873,2861,萫,萫芼食
18874,2861,𧬰,非美言也
18875,2861,嚮,與向通用
18876,2862,仗,器仗也又持也直亮切三
18877,2862,長,多也又直良切
18878,2862,瓺,瓶也又音腸
18879,2863,釀,醞酒女亮切三
18880,2863,𥽬,雜也
18881,2863,䖆,菜也又如養切
18882,2864,匠,工匠漢書曰將作少府秦官掌理宮室又姓風俗通云凡氏於事巫卜陶匠是也疾亮切三
18883,2864,䞪,行皃
18884,2864,𪀘,自關以東謂桑飛爲女𪀘郭璞云工雀今謂之巧婦也
18885,2865,障,界也隔也又步障也王君夫作絲巾步障三十里石崇作錦障五十里以敵之之亮切五
18886,2865,㢓,界也隔也又步障也王君夫作絲巾步障三十里石崇作錦障五十里以敵之之亮切五
18887,2865,墇,墇塞
18888,2865,嶂,峯嶂
18889,2865,瘴,熱病
18890,2866,尚,庶幾亦高尚又飾也曾也加也佐也韻略云凡主天子之物皆曰尚尚醫尚食等是也又姓後漢高士尚子平又漢複姓有尚方氏時亮切四
18891,2866,上,君也猶天子也又時兩切
18892,2866,丄,古文
18893,2866,償,備也還也又音常
18894,2867,壯,大也側亮切三
18895,2867,裝,行裝又側良切
18896,2867,𣴣,𣴣米入甑
18897,2868,怏,情不足也於亮切四
18898,2868,䬬,飽也
18899,2868,詇,智也又早知也
18900,2868,㿮,青面
18901,2869,弶,張取獸也其亮切又魚兩切一
18902,2870,唱,發歌又導也亦作誯倡尺亮切四
18903,2870,𪛋,籀文
18904,2870,廠,露舍
18905,2870,倡,導引先又音昌
18906,2871,刱,初也說文曰造法刱業也初亮切四
18907,2871,創,上同又初良切
18908,2871,愴,悽愴
18909,2871,凔,寒也
18910,2872,醬,說文作酱醢也漢書武帝使唐蒙風曉南越南越食蒙蜀蒟醬子亮切四
18911,2872,𨡰,籀文
18912,2872,𨟻,古文
18913,2872,將,將帥
18914,2873,𨋕,轎𨋕魚向切二
18915,2873,仰,又魚兩切
18916,2874,訪,謀也敷亮切三
18917,2874,妨,妨礙又敷方切
18918,2874,邡,邑名
18919,2875,妄,虛妄又亂也誣也巫放切六
18920,2875,望,看望說文曰出亡在外望其還也亦祭名又姓何氏姓苑云魏興人又音亡
18921,2875,朢,弦朢說文曰月滿與日相望似朝君也又音亡
18922,2875,忘,遺忘又音亡
18923,2875,汒,谷名在京兆也
18924,2875,𧫢,責也
18925,2876,況,匹擬也善也矧也說文曰寒水也亦脩況琴名又姓何氏姓苑云今廬江人許訪切四
18926,2876,况,俗
18927,2876,𣍦,山名
18928,2876,貺,賜也與也
18929,2877,誑,欺也居況切四
18930,2877,㤮,㤮惑也
18931,2877,俇,往也又遠行也
18932,2877,臦,乖也
18933,2878,迋,往也勞也于放切五
18934,2878,旺,美光
18935,2878,暀,美光
18936,2878,㤮,誤人
18937,2878,王,霸王又盛也又于方切
18938,2879,放,逐也去也甫妄切四
18939,2879,舫,並兩船又音謗
18940,2879,趽,曲脛馬名
18941,2879,𨾔,鳥名
18942,2880,相,視也助也扶也仲虺爲湯左相漢書曰相國丞相皆秦官金印紫綬掌丞天子助理万物亦州名春秋時屬晉秦邯鄲郡地魏初以東部爲陽平郡西部爲廣平郡兼魏王都爲三魏後魏置相州取河亶甲居相之義周自故鄴移於安陽城也又姓後秦錄有馮翊相雲作德獵賦又漢複姓三氏前趙錄有偏將軍相里覽又務相氏廩君之姓也晉惠時空相機殺平南將軍孟觀息亮切又息良切一
18943,2881,殭,屍勁硬也居亮切一
18944,2882,唴,唴哴小兒啼也丘亮切三
18945,2882,𥇉,䁁𥇉目病
18946,2882,羻,陳桓子名
18947,2883,蹡,踉蹡行不正皃七亮切一
18948,2884,狂,輒爲也渠放切二
18949,2884,誆,謬言
18950,2885,防,守禦也符況切一
18951,2886,宕,洞室一曰過也亦州名禹貢梁州之域秦漢魏晉諸羌處之後魏內附置蕃鎮周爲宕州也徒浪切七
18952,2886,踼,跌踼行失正又音唐
18953,2886,碭,石又山名又縣名在梁郡又音唐
18954,2886,逿,過也
18955,2886,𦿆,䕞𦿆毒藥
18956,2886,𡇈,碎石聲
18957,2886,嵣,嵣㟐山皃
18958,2887,浪,波浪謔浪游浪又姓晉永嘉末張平保青州爲其下浪逢所殺來宕切又魯當切五
18959,2887,閬,高門又閬中地名在蜀又閬風崑崙峯名也
18960,2887,埌,冢也
18961,2887,䕞,䕞𦿆
18962,2887,蒗,蒗蕩渠名在譙
18963,2888,吭,鳥咽下浪切三
18964,2888,行,次第
18965,2888,笐,衣架
18966,2889,盎,盆也又姓出姓苑烏浪切二
18967,2889,醠,濁酒
18968,2890,枊,繫馬柱五浪切三
18969,2890,䭹,馬怒又五郎五朗二切
18970,2890,𡵙,山名在越剡縣界
18971,2891,葬,葬藏也則浪切一
18972,2892,傍,蒲浪切又蒲郎切二
18973,2892,徬,徬附
18974,2893,藏,通俗文曰庫藏曰帑徂浪切又徂郎切三
18975,2893,奘,說文曰駔大也
18976,2893,𨌄,修車
18977,2894,譡,言中理丁浪切六
18978,2894,儅,不中
18979,2894,瓽,大甕一曰井甃說文云大盆也又姓姚弋仲將瓽耐虎
18980,2894,當,主當又底也亦音蟷
18981,2894,擋,摒擋
18982,2894,闣,閃闣人
18983,2895,抗,以手抗舉也縣也振也苦浪切十二
18984,2895,閌,閌閬門高
18985,2895,炕,火炕
18986,2895,犺,猰犺不順
18987,2895,伉,伉儷敵也又姓漢有伉喜爲漢中太守出風俗通
18988,2895,亢,高也旱也亦姓出姓苑
18989,2895,蚢,蟲名爾雅云蚢蕭繭
18990,2895,砊,砊硠石聲
18991,2895,邟,邑名
18992,2895,𪎵,黃色
18993,2895,阬,門也又口庚切
18994,2895,頏,咽頏
18995,2896,螃,蟲名似蝦蟆補曠切四
18996,2896,搒,棹船一歇
18997,2896,舫,舫人習水者也
18998,2896,謗,誹謗
18999,2897,儻,倖也他浪切六
19000,2897,湯,熱湯也又他郎切
19001,2897,蕩,蒗蕩渠又土郎徒朗二切
19002,2897,盪,盪行又度朗切
19003,2897,鐋,工人治木器
19004,2897,摥,排摥
19005,2898,曠,空明也遠也大也久也又姓苦謗切五
19006,2898,爌,空明也遠也大也久也又姓苦謗切五
19007,2898,矌,目無䀕也
19008,2898,壙,墓宂
19009,2898,纊,絮也又細緜也禹貢豫州厥貢厥篚纖纊又作絖
19010,2899,儾,緩也奴浪切三
19011,2899,灢,泱灢濁
19012,2899,㚂,坱㚂塵
19013,2900,喪,亡也蘇浪切又音桑二
19014,2900,𠸶,亡也蘇浪切又音桑二
19015,2901,攩,廣雅云搥打也乎曠切四
19016,2901,擴,廣雅云搥打也乎曠切四
19017,2901,潢,釋名曰染書也又音黃
19018,2901,暀,暀明
19019,2902,桄,織機桄古曠切又古黃切二
19020,2902,光,上色又古黃切
19021,2903,鋼,古浪切又古郎切二
19022,2903,掆,捎掆舁也出字林
19023,2904,荒,草多皃呼浪切一
19024,2905,漭,漭浪大野莫浪切三
19025,2905,吂,老人不知
19026,2905,㟐,嵣㟐山皃
19027,2906,汪,水臭也烏浪切二
19028,2906,䤑,潑䤑酒
19029,2907,映,明也隱也於敬切四
19030,2907,暎,明也隱也於敬切四
19031,2907,賏,頸飾
19032,2907,詇,早知也又音怏
19033,2908,敬,恭也肅也慎也又姓陳敬仲之後出平陽風俗通後漢有揚州刺史敬歆居慶切四
19034,2908,竟,窮也終也又姓出何氏姓苑
19035,2908,鏡,拾遺錄曰穆王時渠國貢火齊鏡廣三尺六寸暗中視如晝人向鏡語則鏡中響應之晉鎮南大將軍甘卓照鏡不覩其頭視庭樹而頭在樹上
19036,2908,獍,獸名食人
19037,2909,競,爭也強也逐也高也遽也渠敬切七
19038,2909,𥪰,俗
19039,2909,誩,爭言
19040,2909,倞,強也
19041,2909,檠,檠子曡名
19042,2909,儆,儆慎又音警
19043,2909,曔,明也
19044,2910,慶,賀也福也亦州名周之先不窋之所居春秋爲義渠戎國城本漢郁郅縣魏文置朔州隋爲慶州州立嘉名也亦姓左傳齊大夫慶封又漢複姓有慶師慶忌慶父三氏出姓苑丘敬切一
19045,2911,更,易也改也說文作㪅古孟切又古衡切一
19046,2912,命,使也教也道也信也計也召也眉病切一
19047,2913,病,憂也苦也說文曰疾加也皮命切四
19048,2913,評,平言又音平
19049,2913,坪,地名說文作坪地平也
19050,2913,枰,獨坐版牀一曰投博局又音平
19051,2914,孟,長也勉也始也又姓出平昌武威二望本自周公魯桓公之子仲孫之胤仲孫爲三桓之孟故曰孟氏莫更切四
19052,2914,䁅,䁅盯瞋目
19053,2914,朚,朚倀失道皃又音忙倀猪孟切
19054,2914,盟,盟津又音明
19055,2915,蝗,蟲名戶孟切又音皇三
19056,2915,㶇,說文曰小津也一曰以船渡也
19057,2915,橫,非理來又音宏
19058,2916,柄,本也權也柯也陂病切六
19059,2916,棅,說文同上
19060,2916,怲,憂心也
19061,2916,邴,邑名又姓左傳魯大夫邴洩
19062,2916,鈵,堅鈵
19063,2916,寎,驚病
19064,2917,詠,歌也爲命切五
19065,2917,咏,歌也爲命切五
19066,2917,泳,潛行水中
19067,2917,禜,祭名周禮禜門用瓢齎又永兵切
19068,2917,醟,酗酒
19069,2918,行,景迹又事也言也下更切又胡郎胡浪胡庚三切五三
19070,2918,絎,刺縫
19071,2918,胻,脛也
19072,2919,瀴,瀴㵾冷也於孟切一
19073,2920,㵾,冷也楚敬切一
19074,2921,倀,朚倀失道猪孟切又丑良切五
19075,2921,趟,䞴趟行皃
19076,2921,偵,廉視
19077,2921,㡧,開張畫繒也出文字指歸
19078,2921,𩏠,張皮也
19079,2922,牚,邪柱也他孟切一
19080,2923,榜,榜人船人也北孟切三
