識別號,字,小韻切語,拼音,字義,上字表識別號,聲母,清濁,聲母拼音碼,小韻識別號,小韻字序,韻母,韻母拼音碼,調,四聲八調,拼音調號,備註
21080,蜜,彌畢,mit8,蜂所作食山海經云穀城之上足蜂蜜之廬亦蟲名彌畢筆切九,16,明,次濁,m,3303,1,質開,it,入,濁入,8,
21081,𧖅,彌畢,mit8,上同,16,明,次濁,m,3303,2,質開,it,入,濁入,8,
21082,謐,彌畢,mit8,靜也愼也安也,16,明,次濁,m,3303,3,質開,it,入,濁入,8,
21083,䤉,彌畢,mit8,飲酒俱盡,16,明,次濁,m,3303,4,質開,it,入,濁入,8,
21084,榓,彌畢,mit8,木榓樹名,16,明,次濁,m,3303,5,質開,it,入,濁入,8,
21085,𥁑,彌畢,mit8,拭器,16,明,次濁,m,3303,6,質開,it,入,濁入,8,
21086,宓,彌畢,mit8,安也默也寧也止也,16,明,次濁,m,3303,7,質開,it,入,濁入,8,
21087,淧,彌畢,mit8,淧溢也,16,明,次濁,m,3303,8,質開,it,入,濁入,8,
21088,𥋱,彌畢,mit8,𥋱𥋱不測也,16,明,次濁,m,3303,9,質開,it,入,濁入,8,
21089,必,卑吉,pit4,審也然也說文曰分極也从八弋卑吉切二十七,13,幫,全清,p,3304,1,質開,it,入,清入,4,
21090,畢,卑吉,pit4,竟也說文作畢田罔也又姓出泰山本畢公髙之後晉有畢卓,13,幫,全清,p,3304,2,質開,it,入,清入,4,
21091,篳,卑吉,pit4,織荆門也說文曰藩落也春秋傳曰篳門圭窬,13,幫,全清,p,3304,3,質開,it,入,清入,4,
21092,蓽,卑吉,pit4,上同,13,幫,全清,p,3304,4,質開,it,入,清入,4,
21093,韠,卑吉,pit4,胡服蔽膝說文曰紱也所以蔽前也下廣二尺上廣一尺其頸五寸一命緼韠再命赤韠俗作鞸,13,幫,全清,p,3304,5,質開,it,入,清入,4,
21094,㻫,卑吉,pit4,上同,13,幫,全清,p,3304,6,質開,it,入,清入,4,
21095,䟆,卑吉,pit4,漢書曰出稱警入言䟆顏師古曰警者戒肅也䟆止行人也,13,幫,全清,p,3304,7,質開,it,入,清入,4,
21096,蹕,卑吉,pit4,上同,13,幫,全清,p,3304,8,質開,it,入,清入,4,
21097,滭,卑吉,pit4,滭沸泉出皃亦作觱見詩俗作⊟咸水,13,幫,全清,p,3304,9,質開,it,入,清入,4,
21098,㪤,卑吉,pit4,盡也,13,幫,全清,p,3304,10,質開,it,入,清入,4,
21099,鷝,卑吉,pit4,鷝鴋鳥名白面青色,13,幫,全清,p,3304,11,質開,it,入,清入,4,
21100,觱,卑吉,pit4,觱篥或作篳說文作觱云羌人所吹角[暑/屠]觱以驚馬也,13,幫,全清,p,3304,12,質開,it,入,清入,4,
21101,珌,卑吉,pit4,佩刀土飾,13,幫,全清,p,3304,13,質開,it,入,清入,4,
21102,㓖,卑吉,pit4,寒風,13,幫,全清,p,3304,14,質開,it,入,清入,4,
21103,熚,卑吉,pit4,火皃,13,幫,全清,p,3304,15,質開,it,入,清入,4,
21104,𡠚,卑吉,pit4,廣雅云母也,13,幫,全清,p,3304,16,質開,it,入,清入,4,
21105,彃,卑吉,pit4,射也,13,幫,全清,p,3304,17,質開,it,入,清入,4,
21106,㮿,卑吉,pit4,木名,13,幫,全清,p,3304,18,質開,it,入,清入,4,
21107,縪,卑吉,pit4,冠縫也說文止也,13,幫,全清,p,3304,19,質開,it,入,清入,4,
21108,鮅,卑吉,pit4,爾雅曰[𩺷/鮅]鱒郭璞云似鯶子赤眼,13,幫,全清,p,3304,20,質開,it,入,清入,4,
21109,饆,卑吉,pit4,饆饠餌也,13,幫,全清,p,3304,21,質開,it,入,清入,4,
21110,鏎,卑吉,pit4,𥳑鏎爾雅曰𥳑謂之畢注謂𥳑札也俗從金,13,幫,全清,p,3304,22,質開,it,入,清入,4,
21111,𠦒,卑吉,pit4,弃糞器說文方干切箕屬,13,幫,全清,p,3304,23,質開,it,入,清入,4,
21112,𡻞,卑吉,pit4,道邊堂如墻也,13,幫,全清,p,3304,24,質開,it,入,清入,4,
21113,𥀕,卑吉,pit4,畫韋曰𥀕,13,幫,全清,p,3304,25,質開,it,入,清入,4,
21114,𥛘,卑吉,pit4,竈上祭,13,幫,全清,p,3304,26,質開,it,入,清入,4,
21115,罼,卑吉,pit4,兔罟,13,幫,全清,p,3304,27,質開,it,入,清入,4,
21116,姞,巨乙,khit8,姓一曰字史記云姞氏爲后稷元妃巨乙切五,3,群,全濁,kh,3305,1,質開,it,入,濁入,8,
21117,佶,巨乙,khit8,正也閑也,3,群,全濁,kh,3305,2,質開,it,入,濁入,8,
21118,鮚,巨乙,khit8,說文云蚌也漢律會稽獻鮚醬二𦫵,3,群,全濁,kh,3305,3,質開,it,入,濁入,8,
21119,趌,巨乙,khit8,直行,3,群,全濁,kh,3305,4,質開,it,入,濁入,8,
21120,狤,巨乙,khit8,狤狂,3,群,全濁,kh,3305,5,質開,it,入,濁入,8,
21121,邲,毗必,pit8,地名在鄭又美皃毗必切二十一,15,並,全濁,p,3306,1,質開,it,入,濁入,8,
21122,比,毗必,pit8,比次又毗妣鼻三音,15,並,全濁,p,3306,2,質開,it,入,濁入,8,
21123,柲,毗必,pit8,偶也,15,並,全濁,p,3306,3,質開,it,入,濁入,8,
21124,馝,毗必,pit8,香也又虜複姓後魏書馝[邦/邗]氏後改爲[邦/邗]氏,15,並,全濁,p,3306,4,質開,it,入,濁入,8,
21125,苾,毗必,pit8,說文曰馨香也詩曰苾苾芬芬,15,並,全濁,p,3306,5,質開,it,入,濁入,8,
21126,䩛,毗必,pit8,車[革/束],15,並,全濁,p,3306,6,質開,it,入,濁入,8,
21127,佖,毗必,pit8,有威儀也,15,並,全濁,p,3306,7,質開,it,入,濁入,8,
21128,鮩,毗必,pit8,魚名,15,並,全濁,p,3306,8,質開,it,入,濁入,8,
21129,駜,毗必,pit8,馬肥,15,並,全濁,p,3306,9,質開,it,入,濁入,8,
21130,坒,毗必,pit8,相連,15,並,全濁,p,3306,10,質開,it,入,濁入,8,
21131,飶,毗必,pit8,食之香者,15,並,全濁,p,3306,11,質開,it,入,濁入,8,
21132,綼,毗必,pit8,紷也又必覓切,15,並,全濁,p,3306,12,質開,it,入,濁入,8,
21133,鮅,毗必,pit8,魚名,15,並,全濁,p,3306,13,質開,it,入,濁入,8,
21134,怭,毗必,pit8,慢也,15,並,全濁,p,3306,14,質開,it,入,濁入,8,
21135,泌,毗必,pit8,水[浹/狹]流又必媚切,15,並,全濁,p,3306,15,質開,it,入,濁入,8,
21136,𨠔,毗必,pit8,飲酒俱盡,15,並,全濁,p,3306,16,質開,it,入,濁入,8,
21137,䖩,毗必,pit8,黒蜂,15,並,全濁,p,3306,17,質開,it,入,濁入,8,
21138,吡,毗必,pit8,鳴吡吡亦作咇,15,並,全濁,p,3306,18,質開,it,入,濁入,8,
21139,𣢠,毗必,pit8,吹𣢠,15,並,全濁,p,3306,19,質開,it,入,濁入,8,
21140,咇,毗必,pit8,言不了,15,並,全濁,p,3306,20,質開,it,入,濁入,8,
21141,妼,毗必,pit8,女有容儀,15,並,全濁,p,3306,21,質開,it,入,濁入,8,
21142,䫻,于筆,it8,大風也于筆切五,38,為,次濁,Ø,3307,1,質合,it,入,濁入,8,
21143,𣅕,于筆,it8,說文曰水流也,38,為,次濁,Ø,3307,2,質合,it,入,濁入,8,
21144,汨,于筆,it8,上同,38,為,次濁,Ø,3307,3,質合,it,入,濁入,8,
21145,𦳯,于筆,it8,草名,38,為,次濁,Ø,3307,4,質合,it,入,濁入,8,
21146,㧒,于筆,it8,揘㧒擊皃,38,為,次濁,Ø,3307,5,質合,it,入,濁入,8,
21147,率,所律,sut8,循也領也將也用也行也說文曰捕鳥[篳/畢]也象絲罔上下其竿柄也俗作卛所律切十,29,疏,全濁,s,3308,1,術,ut,入,濁入,8,
21148,帥,所律,sut8,佩巾又將帥亦姓本姓師晉景帝諱改爲帥氏晉有尚書郎帥昺又所類切,29,疏,全濁,s,3308,2,術,ut,入,濁入,8,
21149,蟀,所律,sut8,蟋蟀,29,疏,全濁,s,3308,3,術,ut,入,濁入,8,
21150,𧍓,所律,sut8,上同,29,疏,全濁,s,3308,4,術,ut,入,濁入,8,
21151,䢦,所律,sut8,先導,29,疏,全濁,s,3308,5,術,ut,入,濁入,8,
21152,𠞩,所律,sut8,割也斷也出埤蒼,29,疏,全濁,s,3308,6,術,ut,入,濁入,8,
21153,𧜠,所律,sut8,裾𧜠短衣,29,疏,全濁,s,3308,7,術,ut,入,濁入,8,
21154,咰,所律,sut8,咰飲酒皃,29,疏,全濁,s,3308,8,術,ut,入,濁入,8,
21155,𠌭,所律,sut8,行皃,29,疏,全濁,s,3308,9,術,ut,入,濁入,8,
21156,𧗿,所律,sut8,循也說文曰將衞也,29,疏,全濁,s,3308,10,術,ut,入,濁入,8,
21157,叱,昌栗,cit4,呵叱也又虜複姓九氏夏録有將作大匠叱干阿利西魏有開府叱奴興南陽公叱羅協後魏官氏志有叱吕叱門叱利叱李叱列叱盧等氏亦虜三字姓周有侍中叱伏列龜其傳云代郡西部人昌栗切一,31,穿,次清,c,3309,1,質開,it,入,清入,4,
21158,𪗨,仕叱,zit8,齧聲仕叱切一,28,床,全濁,z,3310,1,櫛,it,入,濁入,8,
21159,密,美畢,mit8,說文云山脊也又靜也亦州名古姑幕城秦琅邪郡隋爲密州因水以名之又姓漢有尚書密忠又漢複姓三氏何氏姓苑云密茅氏琅邪人又有密革氏密須氏俗作密美[畢/筆]切十,16,明,次濁,m,3311,1,質開,it,入,濁入,8,
21160,𡶇,美畢,mit8,山形如堂,16,明,次濁,m,3311,2,質開,it,入,濁入,8,
21161,蔤,美畢,mit8,荷本下白,16,明,次濁,m,3311,3,質開,it,入,濁入,8,
21162,宓,美畢,mit8,埤蒼云袐宓又音謐,16,明,次濁,m,3311,4,質開,it,入,濁入,8,
21163,滵,美畢,mit8,滵汩水流皃,16,明,次濁,m,3311,5,質開,it,入,濁入,8,
21164,沕,美畢,mit8,塵濁,16,明,次濁,m,3311,6,質開,it,入,濁入,8,
21165,樒,美畢,mit8,香木,16,明,次濁,m,3311,7,質開,it,入,濁入,8,
21166,𥄃,美畢,mit8,不見皃,16,明,次濁,m,3311,8,質開,it,入,濁入,8,
21167,𪅮,美畢,mit8,鳥名,16,明,次濁,m,3311,9,質開,it,入,濁入,8,
21168,𥉴,美畢,mit8,𥉴𥉴不可測量也,16,明,次濁,m,3311,10,質開,it,入,濁入,8,
21169,弼,房密,hit8,輔也備也房密切十,19,奉,全濁,h,3312,1,質開,it,入,濁入,8,
21170,𢐀,房密,hit8,上同說文作此,19,奉,全濁,h,3312,2,質開,it,入,濁入,8,
21171,㢸,房密,hit8,[同上],19,奉,全濁,h,3312,3,質開,it,入,濁入,8,
21172,𠡂,房密,hit8,並古文,19,奉,全濁,h,3312,4,質開,it,入,濁入,8,
21173,䄶,房密,hit8,䄶𥠈禾重生,19,奉,全濁,h,3312,5,質開,it,入,濁入,8,
21174,𢘍,房密,hit8,輔也,19,奉,全濁,h,3312,6,質開,it,入,濁入,8,
21175,駜,房密,hit8,馬肥,19,奉,全濁,h,3312,7,質開,it,入,濁入,8,
21176,胇,房密,hit8,胇肸大皃,19,奉,全濁,h,3312,8,質開,it,入,濁入,8,
21177,邲,房密,hit8,地名,19,奉,全濁,h,3312,9,質開,it,入,濁入,8,
21178,佖,房密,hit8,威儀備也,19,奉,全濁,h,3312,10,質開,it,入,濁入,8,
21179,乙,於筆,it4,辰名爾雅云太歳在乙曰旃蒙亦姓前燕有護軍乙逸又虜複姓三氏後魏獻帝命叔父之胤曰乙旃氏後改爲叔氏前燕録有髙麗王乙弗利後魏有都督乙干貴又虜三字姓有乙速孤氏於筆切三,35,影,全清,Ø,3313,1,質開,it,入,清入,4,
21180,鳦,於筆,it4,燕也說文本作乙燕乙𤣥鳥也齊魯謂之乙取鳴自呼象形本烏轄切或从鳥,35,影,全清,Ø,3313,2,質開,it,入,清入,4,
21181,亄,於筆,it4,貪也,35,影,全清,Ø,3313,3,質開,it,入,清入,4,
21182,耴,魚乙,git8,[贅/聱]耴魚鳥狀也魚乙切又女涉切七,4,疑,次濁,g,3314,1,質開,it,入,濁入,8,
21183,聉,魚乙,git8,無知意也,4,疑,次濁,g,3314,2,質開,it,入,濁入,8,
21184,㔎,魚乙,git8,斷也,4,疑,次濁,g,3314,3,質開,it,入,濁入,8,
21185,𡿪,魚乙,git8,水流皃,4,疑,次濁,g,3314,4,質開,it,入,濁入,8,
21186,圪,魚乙,git8,髙皃,4,疑,次濁,g,3314,5,質開,it,入,濁入,8,
21187,𦨇,魚乙,git8,舟行,4,疑,次濁,g,3314,6,質開,it,入,濁入,8,
21188,𠡝,魚乙,git8,動𠡝𠡝,4,疑,次濁,g,3314,7,質開,it,入,濁入,8,
21189,筆,鄙密,pit4,秦蒙恬所造爾雅曰不律謂之筆韓詩外傳周舍爲趙𥳑子臣墨筆操牘從君之後伺君過而書之鄙密切九,13,幫,全清,p,3315,1,質開,it,入,清入,4,
21190,潷,鄙密,pit4,去滓,13,幫,全清,p,3315,2,質開,it,入,清入,4,
21191,鉍,鄙密,pit4,矛柄,13,幫,全清,p,3315,3,質開,it,入,清入,4,
21192,柲,鄙密,pit4,柄也,13,幫,全清,p,3315,4,質開,it,入,清入,4,
21193,泌,鄙密,pit4,泌瀄水流,13,幫,全清,p,3315,5,質開,it,入,清入,4,
21194,𢴩,鄙密,pit4,方言刺也亦作抋,13,幫,全清,p,3315,6,質開,it,入,清入,4,
21195,咇,鄙密,pit4,咇㘉多言,13,幫,全清,p,3315,7,質開,it,入,清入,4,
21196,㻶,鄙密,pit4,青白玉管天之所授,13,幫,全清,p,3315,8,質開,it,入,清入,4,
21197,𨅗,鄙密,pit4,走也,13,幫,全清,p,3315,9,質開,it,入,清入,4,
21198,茁,徵筆,tut4,草牙也徵筆切又鄒律莊月二切一,9,知,全清,t,3316,1,術,ut,入,清入,4,
21199,肸,羲乙,hit4,肸蠁俗作肹羲乙切一,36,曉,次清,h,3317,1,質開,it,入,清入,4,
21200,曁,居乙,kit4,姓也吳尚書曁豔居乙切又[泉/臮]旣二音一,1,見,全清,k,3318,1,質開,it,入,清入,4,
21201,蛭,丁悉,tit4,蛭蝚丁悉切又之日切一,5,端,全清,t,3319,1,質開,it,入,清入,4,
21202,獝,況必,hut4,狂也況必切一,36,曉,次清,h,3320,1,術,ut,入,清入,4,
21203,術,食聿,sut8,技術說文曰邑中道也又姓食聿切十一,32,神,全濁,s,3321,1,術,ut,入,濁入,8,
21204,述,食聿,sut8,著述說文循也又姓風俗通云魯大夫仲述之後也,32,神,全濁,s,3321,2,術,ut,入,濁入,8,
21205,秫,食聿,sut8,穀名,32,神,全濁,s,3321,3,術,ut,入,濁入,8,
21206,术,食聿,sut8,上同,32,神,全濁,s,3321,4,術,ut,入,濁入,8,
21207,沭,食聿,sut8,水名在琅邪今沭陽縣在海州,32,神,全濁,s,3321,5,術,ut,入,濁入,8,
21208,噊,食聿,sut8,爾雅曰危也又音聿,32,神,全濁,s,3321,6,術,ut,入,濁入,8,
21209,袕,食聿,sut8,爾雅袕謂之褮謂衣開孔也褮音[塋/熒],32,神,全濁,s,3321,7,術,ut,入,濁入,8,
21210,潏,食聿,sut8,爾雅曰小沚曰坻人所爲爲潏謂人力所作又音聿音譎,32,神,全濁,s,3321,8,術,ut,入,濁入,8,
21211,鱊,食聿,sut8,小魚名爾雅曰鱊鮬鱖鯞又音聿,32,神,全濁,s,3321,9,術,ut,入,濁入,8,
21212,驈,食聿,sut8,黒馬白髀又音聿,32,神,全濁,s,3321,10,術,ut,入,濁入,8,
21213,𧑐,食聿,sut8,𧑐蟥也又音聿,32,神,全濁,s,3321,11,術,ut,入,濁入,8,
21214,橘,居聿,kut4,果名周禮云橘踰淮而北爲枳居聿切八,1,見,全清,k,3322,1,術,ut,入,清入,4,
21215,𦺖,居聿,kut4,草名,1,見,全清,k,3322,2,術,ut,入,清入,4,
21216,繘,居聿,kut4,汲綆又餘律切,1,見,全清,k,3322,3,術,ut,入,清入,4,
21217,𧾣,居聿,kut4,走意,1,見,全清,k,3322,4,術,ut,入,清入,4,
21218,𧽻,居聿,kut4,上同,1,見,全清,k,3322,5,術,ut,入,清入,4,
21219,䤎,居聿,kut4,醬也,1,見,全清,k,3322,6,術,ut,入,清入,4,
21220,𦙮,居聿,kut4,姓也出韻譜,1,見,全清,k,3322,7,術,ut,入,清入,4,
21221,𣎛,居聿,kut4,月在乙也,1,見,全清,k,3322,8,術,ut,入,清入,4,
21222,崒,慈卹,zut8,山髙慈卹切四,23,從,全濁,z,3323,1,術,ut,入,濁入,8,
21223,踤,慈卹,zut8,摧踤又觸也駭蹋也,23,從,全濁,z,3323,2,術,ut,入,濁入,8,
21224,誶,慈卹,zut8,讓也,23,從,全濁,z,3323,3,術,ut,入,濁入,8,
21225,捽,慈卹,zut8,把捽,23,從,全濁,z,3323,4,術,ut,入,濁入,8,
21226,聿,餘律,ut8,循也遂也述也說文曰所以書也楚謂之聿吳謂之不律燕謂之弗秦謂之筆餘律切二十一,39,喻,次濁,Ø,3324,1,術,ut,入,濁入,8,
21227,鴪,餘律,ut8,飛快,39,喻,次濁,Ø,3324,2,術,ut,入,濁入,8,
21228,燏,餘律,ut8,火光,39,喻,次濁,Ø,3324,3,術,ut,入,濁入,8,
21229,遹,餘律,ut8,述也自也一曰遵也,39,喻,次濁,Ø,3324,4,術,ut,入,濁入,8,
21230,鷸,餘律,ut8,鳥名,39,喻,次濁,Ø,3324,5,術,ut,入,濁入,8,
21231,驈,餘律,ut8,黒馬白髀又音述,39,喻,次濁,Ø,3324,6,術,ut,入,濁入,8,
21232,繘,餘律,ut8,汲綆又音橘,39,喻,次濁,Ø,3324,7,術,ut,入,濁入,8,
21233,𩙅,餘律,ut8,疾風,39,喻,次濁,Ø,3324,8,術,ut,入,濁入,8,
21234,潏,餘律,ut8,水流皃,39,喻,次濁,Ø,3324,9,術,ut,入,濁入,8,
21235,矞,餘律,ut8,說文曰以錐有所穿也一曰滿也,39,喻,次濁,Ø,3324,10,術,ut,入,濁入,8,
21236,霱,餘律,ut8,霱雲瑞雲本亦作矞,39,喻,次濁,Ø,3324,11,術,ut,入,濁入,8,
21237,𧑐,餘律,ut8,𧑐蟥也,39,喻,次濁,Ø,3324,12,術,ut,入,濁入,8,
21238,䢖,餘律,ut8,行皃,39,喻,次濁,Ø,3324,13,術,ut,入,濁入,8,
21239,芛,餘律,ut8,草木初生,39,喻,次濁,Ø,3324,14,術,ut,入,濁入,8,
21240,欥,餘律,ut8,[欥/◫曰欠]詞也,39,喻,次濁,Ø,3324,15,術,ut,入,濁入,8,
21241,鱊,餘律,ut8,小魚名,39,喻,次濁,Ø,3324,16,術,ut,入,濁入,8,
21242,噊,餘律,ut8,鳥鳴,39,喻,次濁,Ø,3324,17,術,ut,入,濁入,8,
21243,䋖,餘律,ut8,䋖長,39,喻,次濁,Ø,3324,18,術,ut,入,濁入,8,
21244,銉,餘律,ut8,針銉,39,喻,次濁,Ø,3324,19,術,ut,入,濁入,8,
21245,𦒔,餘律,ut8,飛𦒔,39,喻,次濁,Ø,3324,20,術,ut,入,濁入,8,
21246,𥎐,餘律,ut8,𥎐出,39,喻,次濁,Ø,3324,21,術,ut,入,濁入,8,
21247,卒,子聿,zut4,終也盡也子聿切又倉沒切又則骨切五,21,精,全清,z,3325,1,術,ut,入,清入,4,
21248,𣨛,子聿,zut4,終也,21,精,全清,z,3325,2,術,ut,入,清入,4,
21249,䱣,子聿,zut4,儵鮪別名,21,精,全清,z,3325,3,術,ut,入,清入,4,
21250,㰵,子聿,zut4,飲也玉篇云吮也,21,精,全清,z,3325,4,術,ut,入,清入,4,
21251,啐,子聿,zut4,啐律聲,21,精,全清,z,3325,5,術,ut,入,清入,4,
21252,卹,辛聿,sut4,分賑辛聿切十五,24,心,全清,s,3326,1,術,ut,入,清入,4,
21253,恤,辛聿,sut4,憂恤,24,心,全清,s,3326,2,術,ut,入,清入,4,
21254,戌,辛聿,sut4,辰名爾雅太歳在戌曰閹茂又滅也,24,心,全清,s,3326,3,術,ut,入,清入,4,
21255,訹,辛聿,sut4,謏訹誘也謏蘇了切,24,心,全清,s,3326,4,術,ut,入,清入,4,
21256,珬,辛聿,sut4,珂屬,24,心,全清,s,3326,5,術,ut,入,清入,4,
21257,𧪞,辛聿,sut4,靜也又音盍,24,心,全清,s,3326,6,術,ut,入,清入,4,
21258,䳳,辛聿,sut4,小鳥名,24,心,全清,s,3326,7,術,ut,入,清入,4,
21259,賉,辛聿,sut4,賑賉,24,心,全清,s,3326,8,術,ut,入,清入,4,
21260,𣸃,辛聿,sut4,水流𣸃𣸃,24,心,全清,s,3326,9,術,ut,入,清入,4,
21261,㖅,辛聿,sut4,口鳴㖅㖅,24,心,全清,s,3326,10,術,ut,入,清入,4,
21262,𧊥,辛聿,sut4,海蟀,24,心,全清,s,3326,11,術,ut,入,清入,4,
21263,銊,辛聿,sut4,鋸聲,24,心,全清,s,3326,12,術,ut,入,清入,4,
21264,欰,辛聿,sut4,鳴欰欰,24,心,全清,s,3326,13,術,ut,入,清入,4,
21265,𥚋,辛聿,sut4,不能行也,24,心,全清,s,3326,14,術,ut,入,清入,4,
21266,𨜿,辛聿,sut4,頽下,24,心,全清,s,3326,15,術,ut,入,清入,4,
21267,律,呂卹,#N/A,律吕又律法也吕䘏切八,40,來,次濁,l,#N/A,1,#N/A,#N/A,#N/A,#N/A,#N/A,
21268,寽,呂卹,#N/A,持取今寽禾是,40,來,次濁,l,#N/A,2,#N/A,#N/A,#N/A,#N/A,#N/A,
21269,繂,呂卹,#N/A,繩船上用亦作𦆽,40,來,次濁,l,#N/A,3,#N/A,#N/A,#N/A,#N/A,#N/A,
21270,膟,呂卹,#N/A,腸閒脂說文曰血祭肉也又作𦝭,40,來,次濁,l,#N/A,4,#N/A,#N/A,#N/A,#N/A,#N/A,
21271,䔞,呂卹,#N/A,音譜云草子甲,40,來,次濁,l,#N/A,5,#N/A,#N/A,#N/A,#N/A,#N/A,
21272,葎,呂卹,#N/A,蔓草有刺,40,來,次濁,l,#N/A,6,#N/A,#N/A,#N/A,#N/A,#N/A,
21273,𥭐,呂卹,#N/A,竹𥭐以射鳥也,40,來,次濁,l,#N/A,7,#N/A,#N/A,#N/A,#N/A,#N/A,
21274,𠷈,呂卹,#N/A,鳴也亦作◫口率,40,來,次濁,l,#N/A,8,#N/A,#N/A,#N/A,#N/A,#N/A,
21275,黜,丑律,thut4,貶下也亦作絀丑律切八,10,徹,次清,th,3328,1,術,ut,入,清入,4,
21276,怵,丑律,thut4,怵惕,10,徹,次清,th,3328,2,術,ut,入,清入,4,
21277,𧺶,丑律,thut4,走也,10,徹,次清,th,3328,3,術,ut,入,清入,4,
21278,炪,丑律,thut4,火光,10,徹,次清,th,3328,4,術,ut,入,清入,4,
21279,䟣,丑律,thut4,獸跡,10,徹,次清,th,3328,5,術,ut,入,清入,4,
21280,㤕,丑律,thut4,憂心也又音窋,10,徹,次清,th,3328,6,術,ut,入,清入,4,
21281,𤝞,丑律,thut4,獸名,10,徹,次清,th,3328,7,術,ut,入,清入,4,
21282,欪,丑律,thut4,訶也又許吉切,10,徹,次清,th,3328,8,術,ut,入,清入,4,
21283,㤕,竹律,tut4,憂心也竹律切八,9,知,全清,t,3329,1,術,ut,入,清入,4,
21284,窋,竹律,tut4,物在穴皃,9,知,全清,t,3329,2,術,ut,入,清入,4,
21285,絀,竹律,tut4,縫也,9,知,全清,t,3329,3,術,ut,入,清入,4,
21286,䂐,竹律,tut4,短皃,9,知,全清,t,3329,4,術,ut,入,清入,4,
21287,㑁,竹律,tut4,上同,9,知,全清,t,3329,5,術,ut,入,清入,4,
21288,逫,竹律,tut4,走皃,9,知,全清,t,3329,6,術,ut,入,清入,4,
21289,𡢑,竹律,tut4,面短皃,9,知,全清,t,3329,7,術,ut,入,清入,4,
21290,泏,竹律,tut4,水出皃,9,知,全清,t,3329,8,術,ut,入,清入,4,
21291,术,直律,tut8,藥名直律切三,11,澄,全濁,t,3330,1,術,ut,入,濁入,8,
21292,𦬸,直律,tut8,上同,11,澄,全濁,t,3330,2,術,ut,入,濁入,8,
21293,炢,直律,tut8,煙出,11,澄,全濁,t,3330,3,術,ut,入,濁入,8,
21294,出,赤律,cut4,進也見也遠也赤律切又赤季切一,31,穿,次清,c,3331,1,術,ut,入,清入,4,
21295,焌,倉聿,cut4,火燒亦火滅也倉聿切一,22,清,次清,c,3332,1,術,ut,入,清入,4,
21296,𠭴,側律,zut4,吳人呼短側律切二,26,莊,全清,z,3333,1,術,ut,入,清入,4,
21297,𦦖,側律,zut4,雞兒出殼聲,26,莊,全清,z,3333,2,術,ut,入,清入,4,
21298,䎉,許聿,hut4,飛去皃許聿切四,36,曉,次清,h,3334,1,術,ut,入,清入,4,
21299,怴,許聿,hut4,狂也,36,曉,次清,h,3334,2,術,ut,入,清入,4,
21300,䬂,許聿,hut4,小風皃,36,曉,次清,h,3334,3,術,ut,入,清入,4,
21301,𥄵,許聿,hut4,深目皃,36,曉,次清,h,3334,4,術,ut,入,清入,4,
21302,櫛,阻瑟,zit4,梳也阻瑟切六,26,莊,全清,z,3335,1,櫛,it,入,清入,4,
21303,楖,阻瑟,zit4,上同見周禮,26,莊,全清,z,3335,2,櫛,it,入,清入,4,
21304,瀄,阻瑟,zit4,瀄汨水聲,26,莊,全清,z,3335,3,櫛,it,入,清入,4,
21305,㘉,阻瑟,zit4,咇㘉,26,莊,全清,z,3335,4,櫛,it,入,清入,4,
21306,𥠈,阻瑟,zit4,䄶𥠈禾重生䄶音弼,26,莊,全清,z,3335,5,櫛,it,入,清入,4,
21307,擳,阻瑟,zit4,挃擳,26,莊,全清,z,3335,6,櫛,it,入,清入,4,
21308,瑟,所櫛,sit8,樂器丗本曰庖犧作瑟所櫛切六,29,疏,全濁,s,3336,1,櫛,it,入,濁入,8,
21309,飋,所櫛,sit8,飋䫻風也,29,疏,全濁,s,3336,2,櫛,it,入,濁入,8,
21310,蟋,所櫛,sit8,蟋蟀又音悉,29,疏,全濁,s,3336,3,櫛,it,入,濁入,8,
21311,蝨,所櫛,sit8,蟣蝨淮南子云大厦成而燕雀相賀湯沐具而蟣蝨相弔俗作虱[⊟卂虫],29,疏,全濁,s,3336,4,櫛,it,入,濁入,8,
21312,璱,所櫛,sit8,玉鮮絜皃今爲之璱璱者其色碧也,29,疏,全濁,s,3336,5,櫛,it,入,濁入,8,
21313,𦆄,所櫛,sit8,𦆄𦆄色也亦作𩇣,29,疏,全濁,s,3336,6,櫛,it,入,濁入,8,
21314,𪗨,崱瑟,zit8,齒聲崱瑟切一,28,床,全濁,z,3337,1,櫛,it,入,濁入,8,
21315,物,文弗,but8,萬物也又旗名周禮雜帛爲物說文曰牛爲大物天地之數起於牽牛故从牛勿文弗切九,20,微,次濁,b,3338,1,物,ut,入,濁入,8,
21316,勿,文弗,but8,無也莫也說文曰州里所建旗也象其柄有三斿雜帛幅半異所以趣民故遽稱勿勿又作𣃦,20,微,次濁,b,3338,2,物,ut,入,濁入,8,
21317,𣃦,文弗,but8,上同,20,微,次濁,b,3338,3,物,ut,入,濁入,8,
21318,芴,文弗,but8,土瓜,20,微,次濁,b,3338,4,物,ut,入,濁入,8,
21319,岉,文弗,but8,崛岉髙皃,20,微,次濁,b,3338,5,物,ut,入,濁入,8,
21320,伆,文弗,but8,離也又武粉切,20,微,次濁,b,3338,6,物,ut,入,濁入,8,
